timestamp,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,bid_vol_sum,ask_vol_sum
1768353293,94889.74,2.46922,94889.75,1.44099,2.96297,2.76692
1768353293,94889.74,2.46922,94889.75,1.44099,2.96297,2.80459
1768353293,94889.74,2.46922,94889.75,1.44123,2.96297,2.80501
1768353293,94889.74,2.46922,94889.75,1.44123,2.96297,2.80501
1768353293,94889.74,2.46876,94889.75,1.43532,2.96251,2.7991
1768353293,94889.74,2.46876,94889.75,1.43532,2.96251,2.74294
1768353293,94889.74,2.46876,94889.75,1.43526,2.96251,2.76125
1768353294,94889.74,2.46876,94889.75,1.43526,2.96251,2.76125
1768353294,94889.74,2.46926,94889.75,0.88963,2.96397,2.2158
1768353294,94889.74,2.46926,94889.75,0.89044,2.96397,2.21667
1768353294,94889.74,2.46726,94889.75,1.18282,2.96197,2.50905
1768353294,94889.74,2.46706,94889.75,1.18282,2.96177,2.50905
1768353294,94889.74,2.46036,94889.75,1.18282,2.95507,2.50905
1768353294,94889.74,2.46036,94889.75,1.18282,2.95507,2.50905
1768353294,94889.74,2.46036,94889.75,1.18276,2.95507,2.50893
1768353294,94889.74,3.38298,94889.75,1.18282,3.87769,2.50905
1768353294,94889.74,3.38298,94889.75,1.18282,3.87769,2.50905
1768353295,94889.74,3.38298,94889.75,1.18282,3.87769,2.50905
1768353295,94889.74,3.38298,94889.75,1.18282,3.87769,2.50905
1768353295,94889.74,3.38298,94889.75,1.18282,3.87769,2.50905
1768353295,94889.74,3.38186,94889.75,1.18282,3.88907,2.49062
1768353295,94889.74,3.38195,94889.75,1.18207,3.88901,2.48975
1768353295,94889.74,2.45939,94889.75,1.18207,2.95377,2.49936
1768353295,94889.74,2.45945,94889.75,1.1821,2.97145,2.49963
1768353295,94889.74,2.45945,94889.75,1.18204,2.97145,2.49963
1768353295,94889.74,2.45945,94889.75,1.23784,2.97145,2.55543
1768353295,94889.74,2.45945,94889.75,1.23784,2.97145,2.55543
1768353296,94889.74,2.45745,94889.75,1.23778,2.96945,2.55531
1768353296,94889.74,2.44378,94889.75,1.18204,2.95578,2.49957
1768353296,94889.74,2.45745,94889.75,1.18198,2.96945,2.49951
1768353296,94889.74,2.45745,94889.75,1.18186,2.96945,2.49939
1768353296,94889.74,2.45745,94889.75,1.18186,2.96945,2.49939
1768353296,94889.74,2.45745,94889.75,1.18249,2.96945,2.49996
1768353296,94889.74,2.4437,94889.75,1.18255,2.9557,2.50008
1768353296,94889.74,2.45736,94889.75,1.18255,2.96936,2.50008
1768353296,94889.74,3.37986,94889.75,1.18249,3.89186,2.50002
1768353296,94889.74,2.45736,94889.75,1.18255,2.96936,2.50014
1768353297,94889.74,2.45736,94889.75,1.18183,2.96936,2.49936
1768353297,94889.74,2.45736,94889.75,1.18189,2.96936,2.49948
1768353297,94889.74,2.45736,94889.75,1.18183,2.96936,2.49936
1768353297,94889.74,2.45736,94889.75,1.18183,2.96936,2.49936
1768353297,94889.74,3.37786,94889.75,0.88927,3.8723,2.19713
1768353297,94889.74,3.3863,94889.75,0.88915,3.8931,2.1969
1768353297,94889.74,3.3863,94889.75,0.88478,3.89328,2.19253
1768353297,94889.74,3.38618,94889.75,0.88466,3.8931,2.19229
1768353297,94889.74,3.36407,94889.75,0.88484,3.87099,2.19259
1768353297,94889.74,3.33219,94889.75,1.17619,3.83909,2.48393
1768353298,94889.74,3.33225,94889.75,1.17625,3.83922,2.48406
1768353298,94889.74,3.33225,94889.75,1.17625,3.83922,2.49417
1768353298,94889.74,3.33225,94889.75,1.17649,3.83922,2.49453
1768353298,94889.74,3.33225,94889.75,1.17649,3.83922,2.49453
1768353298,94889.74,3.33225,94889.75,1.17655,3.83922,2.49465
1768353298,94889.74,3.33225,94889.75,1.17655,3.83922,2.49465
1768353298,94889.74,3.33219,94889.75,1.17708,3.83911,2.49511
1768353298,94889.74,3.33207,94889.75,0.88488,3.83893,2.20297
1768353298,94897.73,4.98322,94897.74,0.00209,18.0828,0.00449
1768353298,94903.11,5.40373,94903.12,0.00248,13.37537,0.00496
1768353299,94907.99,4.22851,94908,0.84272,6.40785,0.89273
1768353299,94907.99,4.63888,94908,0.84283,6.40891,0.89317
1768353299,94909.99,4.81374,94910,2.21451,7.96062,2.25486
1768353299,94909.99,5.65048,94910,2.21124,6.0035,2.252
1768353299,94909.99,5.72256,94910,2.39316,6.07516,2.43392
1768353299,94909.99,5.7225,94910,2.39316,6.09542,2.43392
1768353299,94909.99,5.02606,94910,2.39316,5.39896,2.43392
1768353299,94909.99,5.02606,94910,2.39316,5.39896,2.43392
1768353299,94909.99,5.12336,94910,2.39316,5.49626,2.43392
1768353299,94909.99,5.13683,94910,2.39316,5.50973,2.43392
1768353300,94909.99,5.13135,94910,2.39316,5.62261,2.43392
1768353300,94909.99,5.13144,94910,2.3931,5.62029,2.4338
1768353300,94909.99,5.12863,94910,2.39316,5.61766,2.43392
1768353300,94909.99,5.13373,94910,2.68578,5.27486,2.72654
1768353300,94909.99,5.13365,94910,2.68572,5.27478,2.76642
1768353300,94909.99,4.84,94910,2.84922,4.98113,2.9139
1768353300,94909.99,4.76513,94910,2.84916,4.90626,2.91384
1768353300,94909.99,4.84876,94910,2.84803,4.98989,2.91265
1768353300,94909.99,0.80535,94910,3.05263,0.82818,3.29805
1768353300,94909.99,0.64037,94910,3.12367,1.00836,3.34981
1768353301,94909.99,0.64016,94910,3.14189,1.00815,3.40788
1768353301,94909.99,0.69412,94910,3.13618,1.0444,3.37463
1768353301,94909.99,0.69433,94910,3.11835,1.07231,3.35692
1768353301,94909.99,2.23762,94910,3.0381,2.27613,3.0782
1768353301,94909.99,2.53059,94910,3.03831,2.63983,3.07871
1768353301,94909.99,2.84121,94910,2.44902,3.00534,2.48948
1768353301,94909.99,2.8408,94910,2.44887,2.92418,2.53299
1768353301,94909.99,2.84107,94910,2.44893,2.92457,2.53335
1768353301,94909.99,2.84071,94910,2.86149,2.92421,2.94591
1768353301,94909.99,2.84071,94910,2.8625,2.92421,2.94692
1768353302,94909.99,2.84056,94910,2.85807,2.91039,2.94255
1768353302,94909.99,2.84056,94910,2.85843,2.91039,2.94279
1768353302,94909.99,2.84042,94910,2.73822,2.91031,2.82264
1768353302,94909.99,2.84042,94910,2.73822,2.91031,2.82264
1768353302,94909.99,2.84018,94910,2.44566,2.92368,2.51792
1768353302,94909.99,2.84018,94910,2.44572,2.92368,2.51798
1768353302,94909.99,2.84018,94910,2.44572,2.92368,2.51798
1768353302,94909.99,3.76268,94910,2.73929,3.79347,2.81161
1768353302,94909.99,3.7628,94910,2.73816,3.92693,2.81036
1768353302,94909.99,3.75166,94910,2.73822,3.91779,2.82945
1768353303,94909.99,3.75166,94910,2.73816,3.91779,2.82933
1768353303,94909.99,3.77508,94910,2.44566,3.94121,2.53683
1768353303,94909.99,2.85758,94910,2.44673,3.02371,2.53796
1768353303,94909.99,2.85746,94910,2.43316,3.02359,2.52439
1768353303,94909.99,2.85746,94910,2.43316,3.02359,2.52439
1768353303,94909.99,2.85746,94910,2.43316,3.02359,2.52439
1768353303,94909.99,2.84902,94910,2.72566,3.00148,2.81689
1768353303,94909.99,2.86269,94910,2.46995,3.01485,2.56118
1768353303,94909.99,2.56588,94910,2.88356,2.58464,2.97485
1768353303,94909.99,2.56588,94910,2.88344,2.58452,2.97461
1768353304,94909.99,2.56694,94910,2.88344,2.58558,2.97461
1768353304,94909.99,2.56694,94910,2.88344,2.58558,2.94214
1768353304,94909.99,2.85944,94910,2.2675,2.87808,2.28834
1768353304,94909.99,2.85944,94910,2.14616,2.87808,2.21842
1768353304,94909.99,2.85926,94910,2.14622,2.88197,2.23787
1768353304,94909.99,2.85498,94910,2.14595,2.87356,2.23754
1768353304,94909.99,2.85492,94910,2.14601,2.87362,2.23766
1768353304,94909.99,2.85492,94910,2.10815,2.87362,2.19974
1768353304,94909.99,2.86111,94910,2.10809,2.88231,2.19956
1768353304,94909.99,3.78439,94910,1.74611,3.80577,1.82912
1768353305,94909.99,3.77808,94910,1.5612,3.92685,1.58492
1768353305,94909.99,3.77829,94910,1.85397,3.94334,1.87763
1768353305,94909.99,4.08806,94910,1.07488,4.11202,1.09872
1768353305,94916.93,4.58823,94916.94,0.18421,8.59714,0.18986
1768353305,94917.99,5.75025,94918,0.00376,10.84107,0.01567
1768353305,94918.07,5.69202,94918.08,0.00276,8.31683,0.01408
1768353305,94918.08,5.5331,94918.09,0.00259,7.90976,0.01405
1768353305,94918.2,5.81037,94918.21,0.00258,9.74334,0.05542
1768353305,94918.2,5.93626,94918.21,0.00267,7.01635,0.0556
1768353305,94918.2,5.95276,94918.21,0.00273,6.63309,0.05577
1768353306,94918.2,5.95215,94918.21,0.00267,6.54265,0.05565
1768353306,94918.2,5.9584,94918.21,0.00273,6.63451,0.05571
1768353306,94921.08,5.51903,94921.09,1.42189,6.28135,1.43206
1768353306,94921.08,5.50027,94921.09,1.44607,6.33288,1.4567
1768353306,94921.08,6.45056,94921.09,1.4454,7.28311,1.45603
1768353306,94921.08,5.73915,94921.09,1.44546,6.46695,1.51937
1768353306,94921.08,5.73606,94921.09,1.42155,6.56859,1.49546
1768353306,94921.08,5.73606,94921.09,1.44546,6.56859,1.51937
1768353306,94921.08,5.73606,94921.09,1.44546,6.56859,1.51937
1768353306,94921.08,5.73606,94921.09,1.74564,6.56859,1.81961
1768353307,94921.08,5.72022,94921.09,1.74564,6.56527,1.81961
1768353307,94921.08,5.72022,94921.09,1.74523,6.56539,1.8192
1768353307,94921.08,5.71315,94921.09,1.74523,6.55832,1.8192
1768353307,94921.08,5.71315,94921.09,1.74523,6.55827,1.8192
1768353307,94921.08,5.72778,94921.09,1.72132,6.43571,1.79523
1768353307,94921.08,5.92378,94921.09,1.74523,6.46043,1.8192
1768353307,94921.08,5.92393,94921.09,1.74523,6.46058,1.8192
1768353307,94921.08,5.00173,94921.09,1.74523,5.5385,1.8192
1768353307,94921.08,5.00173,94921.09,1.74523,5.54095,1.8192
1768353307,94921.08,5.0287,94921.09,1.74517,5.56837,1.81908
1768353308,94921.08,5.0287,94921.09,1.72126,5.55067,1.79517
1768353308,94921.08,5.02849,94921.09,1.74516,5.55034,1.81907
1768353308,94921.08,5.03349,94921.09,1.74528,5.57038,1.81925
1768353308,94921.08,5.027,94921.09,1.74462,5.54897,1.81859
1768353308,94921.08,5.01622,94921.09,1.74444,5.55558,1.81823
1768353308,94921.08,5.14247,94921.09,1.74456,5.67679,1.7552
1768353308,94921.08,5.14168,94921.09,1.7445,5.67612,1.75514
1768353308,94921.08,6.06418,94921.09,1.7445,6.59862,1.75514
1768353308,94921.08,6.07037,94921.09,1.74444,6.60481,1.75502
1768353308,94921.08,6.06418,94921.09,1.7445,6.59862,1.75508
1768353309,94921.08,6.06418,94921.09,1.7445,6.59862,1.75508
1768353309,94921.08,6.06425,94921.09,1.7445,6.59868,1.81829
1768353309,94921.08,6.06095,94921.09,1.68888,6.70269,1.76279
1768353309,94921.08,6.06095,94921.09,1.68933,6.70269,1.72375
1768353309,94921.08,6.06095,94921.09,1.68966,6.70269,1.71788
1768353309,94921.08,6.06095,94921.09,1.68966,6.70269,1.71788
1768353309,94921.08,6.05343,94921.09,1.68966,6.69517,1.71788
1768353309,94921.08,6.06706,94921.09,1.68966,6.7088,1.71788
1768353309,94921.08,6.05621,94921.09,1.68945,6.59064,1.71767
1768353309,94923.99,6.45419,94924,0.004,10.89073,0.00612
1768353310,94923.99,4.72584,94924,0.01084,7.74365,0.03688
1768353310,94923.99,4.80448,94924,0.00485,7.53079,0.00744
1768353310,94923.99,4.80951,94924,0.00476,7.53606,0.03095
1768353310,94935.41,5.36178,94935.42,0.27767,5.56031,0.29416
1768353310,94935.41,5.28068,94935.42,0.51491,6.00334,0.55594
1768353310,94935.41,2.54366,94935.42,1.84328,2.9352,1.88425
1768353310,94935.41,2.39837,94935.42,1.94203,2.8797,1.98306
1768353310,94935.41,2.40392,94935.42,1.96951,2.79331,2.01054
1768353310,94935.41,2.43571,94935.42,1.71514,2.86468,1.75617
1768353310,94935.41,2.18021,94935.42,1.92675,2.53045,1.96766
1768353311,94935.41,2.31694,94935.42,1.85475,2.82157,1.89193
1768353311,94935.41,2.21908,94935.42,1.85529,2.72942,1.89638
1768353311,94935.41,2.3059,94935.42,1.64563,2.81624,1.68678
1768353311,94935.41,2.16893,94935.42,1.85488,2.35171,1.89597
1768353311,94935.41,2.19125,94935.42,1.85698,2.37415,1.89813
1768353311,94935.41,2.19094,94935.42,1.75043,2.37384,1.7914
1768353311,94935.41,2.1901,94935.42,1.74941,2.373,1.7905
1768353311,94935.41,2.1901,94935.42,1.74941,2.373,1.79056
1768353311,94935.41,2.18958,94935.42,1.74449,2.37248,1.78546
1768353311,94935.41,2.18958,94935.42,2.04617,2.37275,2.0872
1768353312,94935.41,2.2034,94935.42,1.72903,2.69571,1.77006
1768353312,94935.41,2.20157,94935.42,1.72903,2.71203,1.77006
1768353312,94935.41,2.20157,94935.42,1.72897,2.71203,1.77
1768353312,94935.41,2.19957,94935.42,1.70167,2.71003,1.7427
1768353312,94935.41,3.54252,94935.42,1.10859,4.24195,1.14962
1768353312,94935.41,3.54267,94935.42,1.10853,4.22401,1.14938
1768353312,94935.41,3.54236,94935.42,1.53315,4.2237,1.57406
1768353312,94935.41,3.54745,94935.42,1.53315,4.22879,1.57406
1768353312,94935.41,3.54745,94935.42,1.24065,4.22879,1.28156
1768353312,94935.41,3.54745,94935.42,0.91107,4.22879,0.95198
1768353313,94935.41,3.54236,94935.42,0.43418,4.2237,0.47509
1768353313,94935.41,3.54236,94935.42,0.43418,4.2237,0.47509
1768353313,94935.41,3.54236,94935.42,0.43412,4.2237,0.47497
1768353313,94935.41,3.57155,94935.42,0.43412,4.25289,0.47497
1768353313,94935.41,3.56311,94935.42,0.43235,4.24445,0.4732
1768353313,94935.41,3.56311,94935.42,0.43241,4.24445,0.4493
1768353313,94935.41,3.69074,94935.42,0.45652,4.37196,0.47317
1768353313,94935.41,3.69074,94935.42,0.45658,4.37196,0.47323
1768353313,94935.41,3.62013,94935.42,0.45648,4.30147,0.47313
1768353313,94935.41,3.62013,94935.42,0.45642,4.30147,0.47307
1768353314,94935.41,3.62013,94935.42,0.45642,4.30147,0.47307
1768353314,94935.41,3.62003,94935.42,0.16265,4.30137,0.1793
1768353314,94935.41,3.62003,94935.42,0.16271,4.30137,0.17936
1768353314,94935.41,3.61803,94935.42,0.16256,4.29937,0.17921
1768353314,94935.41,3.63595,94935.42,0.15776,4.31729,0.17429
1768353314,94935.41,3.61803,94935.42,0.15776,4.29937,0.17429
1768353314,94935.41,2.69553,94935.42,0.15776,3.37687,0.17429
1768353314,94935.41,2.71197,94935.42,0.13386,3.26927,0.15039
1768353314,94935.41,3.83273,94935.42,0.12892,4.6115,0.14545
1768353314,94935.41,3.81288,94935.42,0.12886,4.59165,0.14545
1768353315,94935.41,3.81907,94935.42,0.12886,4.41429,0.14545
1768353315,94935.41,3.9602,94935.42,0.12713,4.55542,0.14372
1768353315,94935.41,3.96639,94935.42,0.12719,4.56161,0.14384
1768353315,94935.41,3.9436,94935.42,0.12719,4.53882,0.14384
1768353315,94935.41,3.93741,94935.42,0.12719,4.53263,0.14384
1768353315,94935.41,3.9553,94935.42,0.12719,4.55052,0.14384
1768353315,94935.41,3.9553,94935.42,0.12713,4.55058,0.14378
1768353315,94935.41,3.9553,94935.42,0.12713,4.55058,0.14378
1768353315,94935.41,3.96149,94935.42,0.12719,4.55677,0.1439
1768353315,94935.41,3.96149,94935.42,0.12719,4.55677,0.1439
1768353316,94935.41,3.96149,94935.42,0.12576,4.55677,0.14247
1768353316,94935.41,3.96149,94935.42,0.12576,4.55677,0.14247
1768353316,94935.41,3.9553,94935.42,0.11901,4.55058,0.13572
1768353316,94935.41,3.9553,94935.42,0.11901,4.55058,0.13572
1768353316,94935.41,3.96149,94935.42,0.11901,4.55677,0.13572
1768353316,94938.91,7.38023,94938.92,0.00257,8.26914,0.08557
1768353316,94938.91,7.38097,94938.92,0.0029,8.00713,0.0862
1768353316,94938.91,5.5019,94938.92,0.01182,6.02514,0.09512
1768353316,94938.91,5.01754,94938.92,0.01192,5.61358,0.09542
1768353316,94938.91,3.58363,94938.92,1.48435,4.07994,1.64366
1768353317,94938.91,2.66143,94938.92,1.48462,3.18344,1.63075
1768353317,94938.91,2.66188,94938.92,1.48462,3.19008,1.74524
1768353317,94938.91,2.662,94938.92,1.48462,3.19026,1.74524
1768353317,94938.91,2.66169,94938.92,1.51192,3.17628,1.77254
1768353317,94938.91,2.66133,94938.92,1.65263,3.17568,1.8994
1768353317,94938.91,1.85004,94938.92,1.77499,2.22111,2.02153
1768353317,94938.91,1.52833,94938.92,2.34616,1.89684,2.5924
1768353317,94938.91,1.03959,94938.92,2.38414,1.06049,2.65434
1768353317,94938.91,0.46815,94938.92,2.42268,0.48899,2.69222
1768353317,94938.91,0.44204,94938.92,2.38357,0.44467,2.66534
1768353318,94938.91,0.14006,94938.92,2.41974,0.29922,2.76766
1768353318,94935.41,0.25354,94935.42,5.70618,0.25688,9.39209
1768353318,94935.41,0.25493,94935.42,6.39451,0.25957,7.22479
1768353318,94935.41,0.26518,94935.42,6.3946,0.26985,6.54492
1768353318,94935.41,0.56707,94935.42,6.3891,0.57156,6.58649
1768353318,94935.41,0.58554,94935.42,6.3891,0.58997,6.53944
1768353318,94935.41,3.41799,94935.42,3.2724,3.80762,3.27912
1768353318,94935.41,3.17797,94935.42,1.8798,3.76787,1.90851
1768353318,94935.41,3.17178,94935.42,1.87846,3.72324,1.90497
1768353318,94935.41,3.17178,94935.42,2.1784,3.72324,2.20091
1768353319,94935.41,3.17789,94935.42,1.91275,3.72935,1.93461
1768353319,94935.41,3.17789,94935.42,1.91275,3.72935,1.93471
1768353319,94935.41,3.23058,94935.42,1.58323,3.78204,1.60519
1768353319,94935.41,3.28836,94935.42,1.57983,3.83982,1.60173
1768353319,94935.41,3.28836,94935.42,1.57983,3.83982,1.60173
1768353319,94935.41,3.28059,94935.42,1.57983,3.83205,1.60173
1768353319,94935.41,4.20291,94935.42,1.57983,4.75437,1.60173
1768353319,94935.41,4.15022,94935.42,1.57983,4.75425,1.60173
1768353319,94935.41,4.15043,94935.42,1.55097,4.75458,1.57287
1768353319,94935.41,4.2027,94935.42,1.10145,4.77219,1.11187
1768353320,94935.41,4.2027,94935.42,1.10154,4.71417,1.1051
1768353320,94935.41,4.20285,94935.42,0.59862,4.80527,0.68279
1768353320,94935.41,4.24285,94935.42,0.59862,4.84527,0.68279
1768353320,94935.41,4.24285,94935.42,0.59862,4.84527,0.68279
1768353320,94935.41,4.10704,94935.42,0.59862,4.70946,0.68279
1768353320,94935.41,4.10704,94935.42,0.57472,4.81234,0.65889
1768353320,94937.3,6.75469,94937.31,0.00245,11.9994,0.08725
1768353320,94937.8,6.57306,94937.81,0.00283,11.53828,0.08769
1768353320,94937.8,6.593,94937.81,0.00287,7.01093,0.08796
1768353320,94937.8,6.63314,94937.81,0.00293,6.95266,0.08815
1768353321,94937.8,6.63336,94937.81,0.00417,6.95683,0.08933
1768353321,94937.8,6.63336,94937.81,0.00275,7.3048,0.08785
1768353321,94937.8,5.92237,94937.81,0.00287,6.73368,0.08809
1768353321,94937.8,5.92255,94937.81,0.01009,6.73003,0.09531
1768353321,94937.8,5.92255,94937.81,0.01009,6.72997,0.09531
1768353321,94937.8,5.92255,94937.81,0.01009,6.72997,0.09531
1768353321,94937.8,5.92255,94937.81,0.00909,6.72977,0.09431
1768353321,94937.8,5.92255,94937.81,0.00909,6.72977,0.09431
1768353321,94937.8,1.84845,94937.81,2.03427,2.23751,2.17706
1768353321,94937.8,1.82883,94937.81,2.03472,2.21771,2.06763
1768353322,94937.8,0.7823,94937.81,2.41104,0.78485,2.60582
1768353322,94937.8,0.86824,94937.81,2.41301,0.87031,2.60785
1768353322,94937.8,0.86784,94937.81,2.41301,0.86997,2.60779
1768353322,94938.91,6.45218,94938.92,0.00303,7.67013,0.10195
1768353322,94938.91,6.56151,94938.92,0.01049,7.13164,0.10907
1768353322,94938.91,6.7504,94938.92,0.01057,7.2827,0.10919
1768353322,94938.91,6.03941,94938.92,0.01024,6.57161,0.10912
1768353322,94938.91,6.07322,94938.92,0.01188,6.70359,0.11079
1768353322,94938.91,6.07342,94938.92,0.01024,6.70354,0.10921
1768353322,94938.91,6.07342,94938.92,0.00314,6.70354,0.10202
1768353323,94938.91,5.88294,94938.92,0.01006,6.51324,0.10894
1768353323,94938.91,5.88294,94938.92,0.01176,6.51324,0.11064
1768353323,94938.91,5.88294,94938.92,0.00906,6.51324,0.10794
1768353323,94938.91,5.88294,94938.92,0.00906,6.51324,0.10794
1768353323,94938.91,5.88294,94938.92,1.22194,6.51354,1.38325
1768353323,94938.91,6.02983,94938.92,1.25896,6.66043,1.42035
1768353323,94938.91,6.03007,94938.92,1.25896,6.66085,1.42041
1768353323,94938.91,6.03007,94938.92,1.25902,6.66085,1.42053
1768353323,94938.91,3.32713,94938.92,1.88477,3.89005,2.0458
1768353323,94938.91,3.02816,94938.92,2.19919,3.41824,2.46089
1768353324,94938.91,3.02843,94938.92,2.21335,3.56028,2.47511
1768353324,94938.91,3.0287,94938.92,2.21335,3.56067,2.47511
1768353324,94938.91,3.02859,94938.92,1.94151,3.56038,2.10254
1768353324,94938.91,3.02859,94938.92,1.95521,3.56038,2.11618
1768353324,94940.15,3.84551,94940.16,0.00372,6.23663,0.03541
1768353324,94940.15,4.7678,94940.16,0.00514,5.8945,0.03731
1768353324,94940.15,4.76826,94940.16,0.0049,5.7424,0.03695
1768353324,94940.15,4.82202,94940.16,0.0039,5.7561,0.03595
1768353324,94940.15,4.82202,94940.16,0.00396,5.7561,0.03607
1768353324,94940.15,4.96402,94940.16,0.56674,5.76848,0.59906
1768353325,94940.15,4.9607,94940.16,0.56674,5.71066,0.59906
1768353325,94940.15,4.96105,94940.16,0.56602,5.71101,0.59828
1768353325,94940.15,4.96011,94940.16,0.56602,5.71007,0.59828
1768353325,94940.15,4.96011,94940.16,0.56602,5.71007,0.59828
1768353325,94940.15,4.98745,94940.16,0.56596,5.73741,0.59816
1768353325,94940.15,6.15819,94940.16,0.56596,6.84104,0.59804
1768353325,94940.15,6.15819,94940.16,0.56595,6.84104,0.59809
1768353325,94940.15,6.60279,94940.16,0.56601,7.28564,0.59809
1768353325,94940.15,6.60296,94940.16,0.56601,6.8472,0.59815
1768353325,94940.15,6.60305,94940.16,0.56601,6.84735,0.59815
1768353326,94940.15,6.60305,94940.16,0.56601,6.94723,0.59815
1768353326,94940.15,6.36314,94940.16,0.56601,6.70744,0.59815
1768353326,94940.15,6.36314,94940.16,0.56601,6.70744,0.59815
1768353326,94940.15,6.36314,94940.16,0.56601,6.70744,0.59815
1768353326,94940.15,6.36314,94940.16,0.56601,6.70744,0.59815
1768353326,94940.15,6.36314,94940.16,0.556,6.63512,0.58814
1768353326,94940.15,6.36229,94940.16,0.556,6.63427,0.58814
1768353326,94940.15,6.36229,94940.16,0.55594,6.63433,0.58802
1768353326,94940.15,6.36229,94940.16,0.55594,6.63445,0.58802
1768353326,94940.15,6.36229,94940.16,0.60724,6.63445,0.63932
1768353327,94940.15,6.36229,94940.16,0.54379,6.63445,0.57587
1768353327,94948.41,3.64282,94948.42,1.53536,4.00202,1.65595
1768353327,94948.41,3.58833,94948.42,0.90529,3.90862,1.00256
1768353327,94948.41,3.6213,94948.42,0.39844,4.00767,0.65142
1768353327,94948.41,3.77969,94948.42,0.04861,4.40034,0.1459
1768353327,94948.41,3.77979,94948.42,1.44517,4.16144,1.56624
1768353327,94948.41,3.77927,94948.42,1.44536,3.92622,1.56655
1768353327,94948.41,3.77921,94948.42,1.48936,3.92622,1.61055
1768353327,94948.41,3.77921,94948.42,1.4893,3.9261,1.61049
1768353327,94948.41,3.77921,94948.42,1.48924,4.06805,1.61043
1768353328,94948.41,3.77858,94948.42,1.4893,4.0676,1.61055
1768353328,94948.41,3.77858,94948.42,1.4893,3.92559,1.61055
1768353328,94948.41,2.63609,94948.42,1.55795,2.66035,1.67914
1768353328,94948.41,2.58441,94948.42,1.57174,2.78644,1.69287
1768353328,94948.41,2.62333,94948.42,1.50303,2.68371,1.62416
1768353328,94948.41,2.62372,94948.42,1.6233,2.6841,1.74443
1768353328,94948.41,2.50345,94948.42,1.83307,2.56383,1.95414
1768353328,94948.41,2.50324,94948.42,1.81917,2.56362,1.94024
1768353328,94948.41,2.50294,94948.42,1.81569,2.56326,1.93682
1768353328,94948.41,2.33856,94948.42,2.15512,2.39894,2.27625
1768353329,94948.41,2.33856,94948.42,2.155,2.39894,2.27601
1768353329,94948.41,2.33436,94948.42,2.26052,2.3948,2.38165
1768353329,94948.41,3.68459,94948.42,0.94647,3.72541,1.06754
1768353329,94948.41,3.68459,94948.42,0.94629,3.74485,1.06718
1768353329,94948.41,3.39218,94948.42,0.96051,3.45256,1.08152
1768353329,94948.41,3.39218,94948.42,0.82901,3.50603,0.92612
1768353329,94948.41,3.39227,94948.42,0.853,3.50886,1.08204
1768353329,94948.41,3.40594,94948.42,0.853,3.52265,1.08204
1768353329,94948.41,3.52627,94948.42,0.5592,3.63335,0.65614
1768353329,94948.41,3.51275,94948.42,0.55926,3.62098,0.65614
1768353330,94948.41,3.52645,94948.42,0.55932,3.58115,0.6562
1768353330,94948.41,3.52645,94948.42,0.55932,3.65268,0.6562
1768353330,94948.41,2.60455,94948.42,0.55932,2.7309,0.6562
1768353330,94948.41,2.60455,94948.42,0.79341,2.73766,1.02233
1768353330,94948.41,2.60449,94948.42,0.79347,2.74004,1.02245
1768353330,94948.41,2.48422,94948.42,0.79347,2.61989,1.02251
1768353330,94948.41,2.47079,94948.42,1.81542,2.53243,2.04416
1768353330,94948.41,2.41565,94948.42,1.84462,2.47655,2.07342
1768353330,94948.41,2.41556,94948.42,1.84462,2.47652,2.07342
1768353330,94948.41,1.94377,94948.42,2.34814,1.94748,2.59389
1768353331,94950.14,7.03955,94950.15,0.61511,8.64832,0.62564
1768353331,94950.14,7.13505,94950.15,0.61529,7.51575,0.62617
1768353331,94950.14,6.45249,94950.15,0.61523,6.94638,0.62611
1768353331,94950.14,6.49237,94950.15,0.7355,6.81123,0.74613
1768353331,94950.14,6.47261,94950.15,0.7355,6.54935,0.74613
1768353331,94950.14,6.47275,94950.15,0.7355,6.54937,0.74613
1768353331,94950.14,6.47275,94950.15,0.7355,6.56221,0.7462
1768353331,94950.14,6.46706,94950.15,0.7355,6.5567,0.7462
1768353331,94950.14,6.46706,94950.15,0.7355,6.5567,0.7462
1768353331,94950.14,6.47313,94950.15,0.7342,6.56277,0.7449
1768353332,94950.14,6.47313,94950.15,0.7342,6.56277,0.7449
1768353332,94950.14,6.47313,94950.15,0.7342,6.56277,0.7449
1768353332,94950.14,6.44894,94950.15,0.7342,6.53858,0.7449
1768353332,94950.14,6.44894,94950.15,0.7342,6.53858,0.7449
1768353332,94950.14,6.44904,94950.15,0.7342,6.53868,0.7449
1768353332,94950.14,6.45523,94950.15,0.7342,6.54487,0.7449
1768353332,94950.14,6.44904,94950.15,0.7342,6.53868,0.7449
1768353332,94950.14,6.44904,94950.15,0.7342,6.53868,0.7449
1768353332,94950.14,6.44904,94950.15,0.7342,6.53868,0.7449
1768353332,94950.14,6.43644,94950.15,1.02639,6.52608,1.03709
1768353333,94950.14,6.04451,94950.15,1.56585,6.14061,1.57277
1768353333,94950.14,3.87158,94950.15,2.85802,3.94586,2.86503
1768353333,94950.54,6.36055,94950.55,0.68057,11.4382,0.69997
1768353333,94950.54,5.71561,94950.55,0.00452,8.79844,0.02443
1768353333,94950.54,6.66839,94950.55,0.00567,8.81917,0.02564
