timestamp,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,bid_vol_sum,ask_vol_sum,mid_price,spread,obi,micro_price,future_mid,label
1768353132.407743,94852.51,2.69559,94852.52,1.55835,3.0839700000000003,1.58487,94852.515,0.010000000009313226,0.32108617986480587,94852.51633669023,94852.515,0
1768353132.507755,94852.51,2.69559,94852.52,2.35563,3.0839700000000003,2.38215,94852.515,0.010000000009313226,0.12839454677175036,94852.51533651275,94852.515,0
1768353132.607688,94852.51,2.69559,94852.52,2.35775,3.0839700000000003,2.38427,94852.515,0.010000000009313226,0.12795707576843746,94852.51533427395,94852.515,0
1768353132.706854,94852.51,2.69559,94852.52,2.35775,3.0839700000000003,2.38427,94852.515,0.010000000009313226,0.12795707576843746,94852.51533427395,94852.515,0
1768353132.839841,94852.51,2.6894,94852.52,2.35775,3.07778,2.38427,94852.515,0.010000000009313226,0.1269688120760521,94852.51532855174,94852.515,0
1768353132.907035,94852.51,2.6888,94852.52,1.55643,3.42522,1.58295,94852.515,0.010000000009313226,0.36785292831513305,94852.51633369688,94852.515,0
1768353133.007828,94852.51,2.6888,94852.52,1.5547,3.41261,1.58122,94852.515,0.010000000009313226,0.3667305454931385,94852.51633627902,94852.515,0
1768353133.107744,94852.51,2.68874,94852.52,1.42267,4.35363,1.4491900000000002,94852.515,0.010000000009313226,0.5005221599153514,94852.51653970293,94852.515,0
1768353133.206291,94852.51,2.68863,94852.52,1.42297,4.57784,1.44786,94852.515,0.010000000009313226,0.5194384054964568,94852.51653913317,94852.515,0
1768353133.307139,94852.51,2.68869,94852.52,1.39911,4.57796,1.42406,94852.515,0.010000000009313226,0.5254730907261222,94852.51657735213,94852.515,0
1768353133.444531,94852.51,2.68863,94852.52,1.377,4.61809,1.40195,94852.515,0.010000000009313226,0.5342389751563111,94852.51661307104,94852.515,0
1768353133.507027,94852.51,2.68863,94852.52,1.40092,4.61809,1.42587,94852.515,0.010000000009313226,0.5281669633816239,94852.51657439081,94852.515,0
1768353133.607863,94852.51,2.68863,94852.52,1.61585,4.61809,1.6408,94852.515,0.010000000009313226,0.47568977885855157,94852.51624612033,94852.515,0
1768353133.708121,94852.51,3.69659,94852.52,0.0725,5.00172,0.09751,94852.515,0.010000000009313226,0.961755010070148,94852.51980764589,94864.225,1
1768353133.808018,94864.22,2.45049,94864.23,2.46107,2.54193,2.89257,94864.225,0.00999999999476131,-0.06452111509798515,94864.2249892295,94864.225,0
1768353133.918033,94864.22,2.36008,94864.23,2.56978,2.41436,2.80575,94864.225,0.00999999999476131,-0.07497734722065251,94864.22478731649,94864.225,0
1768353134.058166,94864.22,2.38777,94864.23,2.5696,2.4581600000000003,2.71272,94864.225,0.00999999999476131,-0.04922953153041642,94864.22481660638,94864.225,0
1768353134.107445,94864.22,2.36117,94864.23,2.44005,3.3534,2.53538,94864.225,0.00999999999476131,0.138911625158352,94864.22491785421,94864.225,0
1768353134.207173,94864.22,4.06897,94864.23,1.53242,4.26301,1.5355,94864.225,0.00999999999476131,0.47038118413178565,94864.22726421477,94864.225,0
1768353134.307908,94864.22,4.11203,94864.23,2.14911,4.25063,2.15219,94864.225,0.00999999999476131,0.32773684095445443,94864.22656754202,94864.225,0
1768353134.407877,94864.22,3.80827,94864.23,2.14883,3.94717,2.90191,94864.225,0.00999999999476131,0.15261319768494452,94864.22639282537,94864.225,0
1768353134.531242,94864.22,3.80827,94864.23,2.14856,3.95216,2.9017,94864.225,0.00999999999476131,0.15326545917191192,94864.22639311511,94864.225,0
1768353134.607472,94864.22,3.80833,94864.23,2.16935,3.95234,3.16347,94864.225,0.00999999999476131,0.11086158849097998,94864.22637091645,94864.225,0
1768353134.706925,94864.22,3.80833,94864.23,2.17001,3.95234,3.16431,94864.225,0.00999999999476131,0.11073047009477774,94864.22637021312,94864.225,0
1768353134.814943,94864.22,3.80824,94864.23,2.16965,3.95225,3.16383,94864.225,0.00999999999476131,0.11079414509111757,94864.2263705421,94864.225,0
1768353134.9128,94864.22,3.19693,94864.23,2.65497,3.2875,3.64861,94864.225,0.00999999999476131,-0.05206232311771296,94864.22546306328,94864.225,0
1768353135.006556,94864.22,1.95278,94864.23,2.65557,2.03339,3.64921,94864.225,0.00999999999476131,-0.2843451941012917,94864.22423748196,94864.225,0
1768353135.144191,94864.22,1.4278,94864.23,2.65557,1.45846,3.69051,94864.225,0.00999999999476131,-0.43349446588346796,94864.22349662165,94864.225,0
1768353135.20858,94864.22,1.41412,94864.23,2.6937,1.4843,3.82703,94864.225,0.00999999999476131,-0.44108161232685605,94864.22344250722,94864.225,0
1768353135.308198,94864.22,1.4278,94864.23,2.73129,1.45903,3.8818,94864.225,0.00999999999476131,-0.45363173888702685,94864.22343296249,94864.225,0
1768353135.429213,94864.22,1.36039,94864.23,3.46119,1.3915,4.61188,94864.225,0.00999999999476131,-0.5364278123323861,94864.22282146101,94864.225,0
1768353135.508475,94864.22,1.48066,94864.23,3.50022,1.54964,4.65091,94864.225,0.00999999999476131,-0.5001604696357581,94864.22297268755,94864.225,0
1768353135.607365,94864.22,1.48066,94864.23,2.78842,1.51183,3.93911,94864.225,0.00999999999476131,-0.44529567377369766,94864.22346833508,94864.225,0
1768353135.706185,94864.22,1.48066,94864.23,2.78842,1.55111,3.93911,94864.225,0.00999999999476131,-0.43495524769499216,94864.22346833508,94864.225,0
1768353135.806676,94864.22,1.48066,94864.23,2.78842,1.55111,3.93911,94864.225,0.00999999999476131,-0.43495524769499216,94864.22346833508,94864.225,0
1768353135.907775,94864.22,1.48066,94864.23,2.78842,1.55111,3.92117,94864.225,0.00999999999476131,-0.4331028383050575,94864.22346833508,94864.225,0
1768353136.044633,94864.22,1.53899,94864.23,2.77044,1.60944,3.90353,94864.225,0.00999999999476131,-0.4161259720259678,94864.22357121477,94864.225,0
1768353136.106696,94864.22,1.53905,94864.23,2.77044,1.6095,3.90353,94864.225,0.00999999999476131,-0.41611055989174744,94864.22357130426,94864.225,0
1768353136.206419,94864.22,1.53905,94864.23,2.77044,1.57016,3.90353,94864.225,0.00999999999476131,-0.4262882991181452,94864.22357130426,94863.14499999999,2
1768353136.308537,94863.14,0.12678,94863.15,5.57943,0.15272,13.25623,94863.14499999999,0.00999999999476131,-0.9772211843582085,94863.140222179,94852.515,2
1768353136.406161,94852.51,1.59569,94852.52,4.95258,1.60087,6.29253,94852.515,0.010000000009313226,-0.5943775812704285,94852.51243681155,94852.515,0
1768353136.514689,94852.51,1.68044,94852.52,5.06006,1.68806,5.12305,94852.515,0.010000000009313226,-0.504321615713151,94852.51249304948,94852.515,0
1768353136.656881,94852.51,2.24836,94852.52,5.06048,2.25528,5.08091,94852.515,0.010000000009313226,-0.38516314326646395,94852.51307622003,94852.515,0
1768353136.706835,94852.51,2.23516,94852.52,5.06057,2.24,5.081,94852.515,0.010000000009313226,-0.3880617401994263,94852.51306365502,94852.515,0
1768353136.806671,94852.51,2.63828,94852.52,3.95734,2.64312,3.97769,94852.515,0.010000000009313226,-0.20157201309205364,94852.51400004851,94852.515,0
1768353136.906604,94852.51,2.6506,94852.52,3.57934,2.65544,3.5996900000000003,94852.515,0.010000000009313226,-0.1509560952370295,94852.51425461563,94852.515,0
1768353137.006863,94852.51,2.73205,94852.52,3.03368,2.73742,3.07688,94852.515,0.010000000009313226,-0.058383640335036006,94852.51473842862,94852.515,0
1768353137.130404,94852.51,2.73247,94852.52,3.03389,2.74305,3.07727,94852.515,0.010000000009313226,-0.05742295956236078,94852.51473863928,94852.515,0
1768353137.206496,94852.51,2.73265,94852.52,3.03383,2.74329,3.07721,94852.515,0.010000000009313226,-0.057369641783351945,94852.51473885281,94852.515,0
1768353137.306994,94852.51,2.73265,94852.52,3.03383,2.79597,3.07721,94852.515,0.010000000009313226,-0.04788547260598176,94852.51473885281,94852.515,0
1768353137.406454,94852.51,2.73265,94852.52,3.03377,2.79702,3.07709,94852.515,0.010000000009313226,-0.047678712179377004,94852.51473890213,94852.515,0
1768353137.507684,94852.51,2.73265,94852.52,3.03711,2.79702,3.0803700000000003,94852.515,0.010000000009313226,-0.048210174924583946,94852.51473615886,94852.515,0
1768353137.60687,94852.51,2.73265,94852.52,3.03711,2.79702,3.0803700000000003,94852.515,0.010000000009313226,-0.048210174924583946,94852.51473615886,94852.515,0
1768353137.742347,94852.51,2.73265,94852.52,3.03711,2.74434,3.0803700000000003,94852.515,0.010000000009313226,-0.05769042578943853,94852.51473615886,94852.515,0
1768353137.806674,94852.51,2.73765,94852.52,3.03705,2.74934,3.08025,94852.515,0.010000000009313226,-0.0567638547479325,94852.51474076576,94852.515,0
1768353137.907637,94852.51,2.73765,94852.52,3.03705,2.74934,3.17857,94852.515,0.010000000009313226,-0.07240831928959784,94852.51474076576,94852.515,0
1768353138.006879,94852.51,2.73765,94852.52,3.03705,2.74934,3.17857,94852.515,0.010000000009313226,-0.07240831928959784,94852.51474076576,94852.515,0
1768353138.106658,94852.51,2.73765,94852.52,3.05595,2.74934,3.19747,94852.515,0.010000000009313226,-0.07535636753150006,94852.51472530034,94852.515,0
1768353138.217402,94852.51,2.6309,94852.52,3.05617,2.64259,3.19769,94852.515,0.010000000009313226,-0.09504681282404268,94852.51462610798,94852.515,0
1768353138.308739,94852.51,2.63054,94852.52,3.05584,2.64223,3.19736,94852.515,0.010000000009313226,-0.09506318080550177,94852.51462603625,94852.515,0
1768353138.407746,94852.51,2.63054,94852.52,3.05584,2.64223,3.19736,94852.515,0.010000000009313226,-0.09506318080550177,94852.51462603625,94852.515,0
1768353138.507662,94852.51,2.92316,94852.52,3.05602,2.92682,3.19829,94852.515,0.010000000009313226,-0.04432083668701458,94852.51488889781,94852.515,0
1768353138.606975,94852.51,2.92298,94852.52,3.05614,2.92646,3.20644,94852.515,0.010000000009313226,-0.045652138466304705,94852.5148886458,94852.515,0
1768353138.707327,94852.51,2.91454,94852.52,3.05611,2.9180200000000003,3.20653,94852.515,0.010000000009313226,-0.04710713440171108,94852.51488144507,94852.515,0
1768353138.808779,94852.51,2.91454,94852.52,3.05605,2.9180200000000003,3.20641,94852.515,0.010000000009313226,-0.047088463742748256,94852.51488149413,94852.515,0
1768353138.906603,94852.51,2.91936,94852.52,3.05629,2.9228400000000003,3.20671,94852.515,0.010000000009313226,-0.046311719457382654,94852.51488542669,94852.515,0
1768353139.008436,94852.51,2.9752,94852.52,3.13195,2.97868,3.28231,94852.515,0.010000000009313226,-0.048495525468016984,94852.51487166682,94852.515,0
1768353139.106548,94852.51,2.9752,94852.52,3.05605,2.97868,3.10809,94852.515,0.010000000009313226,-0.02126086577938703,94852.5149329741,94852.515,0
1768353139.206947,94852.51,2.9752,94852.52,3.05617,2.97868,3.14797,94852.515,0.010000000009313226,-0.027631740021055506,94852.51493287594,94852.515,0
1768353139.306575,94852.51,2.9752,94852.52,3.05327,2.97868,3.14546,94852.515,0.010000000009313226,-0.027233211520311374,94852.5149352489,94852.515,0
1768353139.406857,94852.51,2.9752,94852.52,3.05333,2.97868,3.14654,94852.515,0.010000000009313226,-0.02740472995255675,94852.51493519978,94852.515,0
1768353139.506841,94852.51,2.9752,94852.52,3.05339,2.97868,3.25861,94852.515,0.010000000009313226,-0.04488006810650135,94852.51493515067,94852.515,0
1768353139.607325,94852.51,2.97502,94852.52,2.94947,2.9785000000000004,2.98449,94852.515,0.010000000009313226,-0.0010045296067911764,94852.51502156303,94852.515,0
1768353139.706622,94852.51,2.97502,94852.52,2.94938,2.9785000000000004,2.98341,94852.515,0.010000000009313226,-0.0008235615767429813,94852.51502163931,94852.515,0
1768353139.807849,94852.51,2.97502,94852.52,2.94937,2.9785000000000004,2.97543,94852.515,0.010000000009313226,0.0005156258135383809,94852.51502164778,94852.515,0
1768353139.908118,94852.51,2.97488,94852.52,2.94898,2.9783600000000003,2.97486,94852.515,0.010000000009313226,0.0005879171272017968,94852.51502186075,94852.515,0
1768353140.007059,94852.51,2.97488,94852.52,2.94895,2.9783600000000003,2.97477,94852.515,0.010000000009313226,0.0006030441129289007,94852.51502188617,94852.515,0
1768353140.10801,94852.51,2.97488,94852.52,2.94907,2.9783600000000003,2.97501,94852.515,0.010000000009313226,0.000562706500687877,94852.51502178445,94852.515,0
1768353140.207815,94852.51,2.97488,94852.52,2.94901,2.9783600000000003,2.97489,94852.515,0.010000000009313226,0.0005828749002646501,94852.51502183531,94852.515,0
1768353140.30811,94852.51,2.97488,94852.52,2.94895,2.9783600000000003,2.97477,94852.515,0.010000000009313226,0.0006030441129289007,94852.51502188617,94852.515,0
1768353140.406733,94852.51,2.97446,94852.52,2.65711,2.97764,2.68341,94852.515,0.010000000009313226,0.05197445703535567,94852.5152817598,94852.515,0
1768353140.50658,94852.51,3.0321,94852.52,0.77908,3.03522,0.8052,94852.515,0.010000000009313226,0.5806708641242363,94852.51795580372,94852.515,0
1768353140.606283,94852.51,3.03222,94852.52,0.77911,3.0352900000000003,0.80511,94852.515,0.010000000009313226,0.5807155504634934,94852.51795580545,94852.515,0
1768353140.706623,94852.51,3.03222,94852.52,0.70742,3.0352900000000003,0.7335400000000001,94852.515,0.010000000009313226,0.6107333045003357,94852.5181083206,94852.515,0
1768353140.807739,94852.51,3.03222,94852.52,1.42366,3.0352900000000003,1.44972,94852.515,0.010000000009313226,0.35352652502447046,94852.51680498577,94852.515,0
1768353140.907162,94852.51,3.0371,94852.52,1.41428,3.0401700000000003,1.4404,94852.515,0.010000000009313226,0.3570460901179984,94852.51682282797,94852.515,0
1768353141.007487,94852.51,3.0371,94852.52,1.41371,3.0401700000000003,1.43977,94852.515,0.010000000009313226,0.3572369272802761,94852.51682370174,94852.515,0
1768353141.106627,94852.51,3.0371,94852.52,1.48155,3.0401700000000003,1.50773,94852.515,0.010000000009313226,0.336955517931353,94852.51672125523,94852.515,0
1768353141.207161,94852.51,3.0371,94852.52,1.48164,3.0401700000000003,1.50794,94852.515,0.010000000009313226,0.3368937866498392,94852.51672112137,94852.515,0
1768353141.306962,94852.51,3.0371,94852.52,1.48152,3.0401700000000003,1.5077,94852.515,0.010000000009313226,0.33696433715123786,94852.51672129986,94852.515,0
1768353141.407943,94852.51,3.0421,94852.52,1.48152,3.04517,1.5077,94852.515,0.010000000009313226,0.337692488474303,94852.51672492384,94852.515,0
1768353141.50734,94852.51,3.04216,94852.52,1.48158,3.04523,1.50776,94852.515,0.010000000009313226,0.33768358814756894,94852.51672487809,94852.515,0
1768353141.607059,94852.51,3.04216,94852.52,1.40959,3.04523,1.43583,94852.515,0.010000000009313226,0.3591560925316778,94852.51683362723,94852.515,0
1768353141.706909,94852.51,3.04216,94852.52,1.40953,3.04523,1.43571,94852.515,0.010000000009313226,0.35919249086129246,94852.51683371932,94852.515,0
1768353141.807654,94852.51,3.04216,94852.52,1.40959,3.04523,1.43577,94852.515,0.010000000009313226,0.3591742914528008,94852.51683362723,94868.055,1
1768353141.906398,94868.05,1.30372,94868.06,3.81618,1.67389,3.83427,94868.055,0.00999999999476131,-0.3922144600011619,94868.05254637785,94868.055,0
1768353142.006288,94868.05,0.63959,94868.06,3.82152,1.0081,3.84946,94868.055,0.00999999999476131,-0.584935646703283,94868.05143370149,94868.055,0
1768353142.107103,94868.05,0.55282,94868.06,3.84522,0.92133,3.86625,94868.055,0.00999999999476131,-0.6151166142393443,94868.051256969,94868.055,0
1768353142.206628,94868.05,0.37191,94868.06,3.92925,0.73515,3.93892,94868.055,0.00999999999476131,-0.6854347495865487,94868.05086467371,94868.055,0
1768353142.306632,94868.05,0.37191,94868.06,4.22937,0.73503,4.23904,94868.055,0.00999999999476131,-0.7044553052128337,94868.05080827509,94868.055,0
1768353142.409838,94868.05,0.37679,94868.06,4.22937,0.73979,4.23904,94868.055,0.00999999999476131,-0.7028257642859869,94868.05081801327,94861.405,2
1768353142.507254,94861.4,1.11827,94861.41,4.63727,1.5112100000000002,4.75897,94861.405,0.010000000009313226,-0.5179691811080384,94861.4019429454,94861.405,0
1768353142.607943,94861.4,1.20503,94861.41,4.64155,1.59923,4.797529999999999,94861.405,0.010000000009313226,-0.49998749366866974,94861.40206108529,94861.405,0
1768353142.707921,94861.4,1.21022,94861.41,4.64179,1.59933,4.77209,94861.405,0.010000000009313226,-0.497967486054914,94861.40206804159,94861.405,0
1768353142.807818,94861.4,1.21022,94861.41,4.64179,1.56536,4.75859,94861.405,0.010000000009313226,-0.5049423224408794,94861.40206804159,94861.405,0
1768353142.9068,94861.4,1.22016,94861.41,4.64179,1.61349,4.75865,94861.405,0.010000000009313226,-0.4935798648491716,94861.40208149166,94861.405,0
1768353143.008461,94861.4,1.21987,94861.41,4.64179,1.6132,4.78779,94861.405,0.010000000009313226,-0.49595296977498793,94861.40208109988,94861.405,0
1768353143.107058,94861.4,1.21787,94861.41,4.4469,1.61126,4.563820000000001,94861.405,0.010000000009313226,-0.4781411738795288,94861.40214990193,94861.405,0
1768353143.208507,94861.4,1.21769,94861.41,4.4469,1.61205,4.563820000000001,94861.405,0.010000000009313226,-0.4779520941988741,94861.40214965248,94861.405,0
1768353143.306768,94861.4,1.2179,94861.41,4.44696,1.6125,4.59884,94861.405,0.010000000009313226,-0.4807883645074976,94861.40214992073,94861.405,0
1768353143.407742,94861.4,1.2179,94861.41,4.44723,1.6125,4.59923,94861.405,0.010000000009313226,-0.48082096292015275,94861.40214981827,94861.405,0
1768353143.507838,94861.4,1.21482,94861.41,4.44717,1.60948,4.59935,94861.405,0.010000000009313226,-0.48155127455575364,94861.40214557073,94861.405,0
1768353143.606909,94861.4,1.20108,94861.41,4.44717,1.5952099999999998,4.60513,94861.405,0.010000000009313226,-0.48544434660034774,94861.40212646395,94861.405,0
1768353143.708014,94861.4,0.33286,94861.41,4.52283,0.68794,4.63337,94861.405,0.010000000009313226,-0.7414396079160958,94861.40068550504,94861.405,0
1768353143.807808,94861.4,0.45334,94861.41,4.58647,0.80812,4.664490000000001,94861.405,0.010000000009313226,-0.7046674255976583,94861.40089951803,94861.405,0
1768353143.907778,94861.4,0.4669,94861.41,4.58665,0.8216199999999999,4.63761,94861.405,0.010000000009313226,-0.6989978440182956,94861.40092390498,94861.405,0
1768353144.006531,94861.4,0.46729,94861.41,4.88668,0.8221299999999999,4.97719,94861.405,0.010000000009313226,-0.716473655532028,94861.40087279158,94861.405,0
1768353144.108959,94861.4,0.48691,94861.41,4.88317,0.84175,4.97368,94861.405,0.010000000009313226,-0.710511518494763,94861.40090670902,94861.405,0
1768353144.208922,94861.4,0.48691,94861.41,4.89691,0.84175,5.00038,94861.405,0.010000000009313226,-0.711834553493332,94861.40090439502,94861.405,0
1768353144.306971,94861.4,0.48694,94861.41,4.89727,0.8419,5.0011,94861.405,0.010000000009313226,-0.7118261167208626,94861.40090438523,94861.405,0
1768353144.408872,94861.4,0.48688,94861.41,4.89727,0.8417199999999999,5.00116,94861.405,0.010000000009313226,-0.7118818117092941,94861.40090428386,94861.405,0
1768353144.507818,94861.4,0.48697,94861.41,4.88357,0.84193,4.98746,94861.405,0.010000000009313226,-0.7111430183947206,94861.40090674307,94863.055,1
1768353144.608027,94863.05,3.78886,94863.06,1.6235,4.04186,1.69467,94863.055,0.00999999999476131,0.4091654711123275,94863.05700038432,94863.055,0
1768353144.708835,94863.05,3.80352,94863.06,1.65413,4.07036,1.70839,94863.055,0.00999999999476131,0.4087337226908933,94863.05696915339,94863.055,0
1768353144.807825,94863.05,4.01737,94863.06,1.6785,4.057519999999999,1.83635,94863.055,0.00999999999476131,0.37686104376241747,94863.05705312798,94863.055,0
1768353144.907162,94863.05,4.01757,94863.06,1.67862,4.09659,1.83653,94863.055,0.00999999999476131,0.3809226848605793,94863.05705308286,94863.055,0
1768353145.006611,94863.05,4.01757,94863.06,1.67862,4.09659,1.83653,94863.055,0.00999999999476131,0.3809226848605793,94863.05705308286,94863.055,0
1768353145.112892,94863.05,4.02945,94863.06,1.67862,4.141249999999999,1.87674,94863.055,0.00999999999476131,0.37629009021284515,94863.05705921617,94863.055,0
1768353145.208821,94863.05,4.02957,94863.06,1.67844,4.141369999999999,1.87656,94863.055,0.00999999999476131,0.3763436929309579,94863.0570595006,94863.055,0
1768353145.306937,94863.05,3.9507,94863.06,2.18816,4.20451,2.38628,94863.055,0.00999999999476131,0.2758743640747163,94863.05643555972,94863.055,0
1768353145.406337,94863.05,4.10852,94863.06,2.67823,4.22032,3.54324,94863.055,0.00999999999476131,0.08721256743040566,94863.05605373706,94863.055,0
1768353145.509151,94863.05,4.10852,94863.06,2.67823,4.2202,3.54324,94863.055,0.00999999999476131,0.08719845841534168,94863.05605373706,94863.055,0
1768353145.607959,94863.05,4.10852,94863.06,2.67823,4.2202,3.5455400000000004,94863.055,0.00999999999476131,0.0868764599381385,94863.05605373706,94863.055,0
1768353145.709336,94863.05,4.10852,94863.06,2.67823,4.2202,3.54324,94863.055,0.00999999999476131,0.08719845841534168,94863.05605373706,94863.055,0
1768353145.807929,94863.05,3.60116,94863.06,2.77371,3.63526,3.94692,94863.055,0.00999999999476131,-0.04110427344114751,94863.05564899363,94863.055,0
1768353145.908246,94863.05,3.58542,94863.06,2.77386,3.64984,3.94719,94863.055,0.00999999999476131,-0.03914029561552341,94863.05563809111,94863.055,0
1768353146.006899,94863.05,3.5991,94863.06,2.77386,3.66352,3.94719,94863.055,0.00999999999476131,-0.03727247523555619,94863.05564745424,94863.055,0
1768353146.106707,94863.05,3.59766,94863.06,2.6961,3.70057,3.86949,94863.055,0.00999999999476131,-0.02231422208014203,94863.05571623323,94863.055,0
1768353146.206829,94863.05,3.59784,94863.06,2.6961,3.67067,3.86949,94863.055,0.00999999999476131,-0.026368140729109195,94863.05571635572,94863.055,0
1768353146.31774,94863.05,3.59784,94863.06,2.69604,3.67067,3.86937,94863.055,0.00999999999476131,-0.026352645344056545,94863.05571641022,94863.055,0
1768353146.408256,94863.05,3.59784,94863.06,2.68602,3.67067,3.85935,94863.055,0.00999999999476131,-0.025057038361119912,94863.05572552538,94863.055,0
1768353146.507185,94863.05,3.60284,94863.06,2.69595,3.63718,3.86928,94863.055,0.00999999999476131,-0.030920034210533326,94863.05571989223,94863.055,0
1768353146.60785,94863.05,3.60319,94863.06,2.69595,3.66773,3.86928,94863.055,0.00999999999476131,-0.026741373568563615,94863.05572013007,94863.055,0
1768353146.708807,94863.05,3.60313,94863.06,2.69595,3.67371,3.86928,94863.055,0.00999999999476131,-0.025927384233573162,94863.0557200893,94863.055,0
1768353146.807199,94863.05,3.60313,94863.06,2.69589,3.6685,3.86916,94863.055,0.00999999999476131,-0.02662099378321655,94863.05572014376,94863.055,0
1768353146.908027,94863.05,3.60319,94863.06,2.69603,3.66856,3.06078,94863.055,0.00999999999476131,0.09031792122258647,94863.05572005741,94863.055,0
1768353147.007838,94863.05,0.5492,94863.06,2.86667,0.61593,3.26959,94863.055,0.00999999999476131,-0.6829613539500504,94863.05160778952,94860.955,2
1768353147.108243,94860.95,0.0003,94860.96,5.74909,0.00635,13.29028,94860.955,0.010000000009313226,-0.9990448707680067,94860.95000052179,94855.64499999999,2
1768353147.20817,94855.64,0.75276,94855.65,5.33849,0.75916,11.73131,94855.64499999999,0.00999999999476131,-0.878441723970355,94855.64123580545,94855.64499999999,0
1768353147.307836,94855.64,0.67367,94855.65,5.97758,0.69279,6.13416,94855.64499999999,0.00999999999476131,-0.7970426032122689,94855.64101284722,94855.64499999999,0
1768353147.407939,94855.64,0.0282,94855.65,5.96514,0.38174,6.11072,94855.64499999999,0.00999999999476131,-0.8824051284104947,94855.64004705222,94853.565,2
1768353147.507851,94853.56,0.56739,94853.57,5.39681,0.57014,6.25759,94853.565,0.010000000009313226,-0.8329928102019265,94853.56095132625,94853.565,0
1768353147.608018,94853.56,0.74957,94853.57,5.4372,0.76642,5.51632,94853.565,0.010000000009313226,-0.756023645734186,94853.56121156919,94853.565,0
1768353147.712261,94853.56,0.74977,94853.57,4.89184,0.7668,5.33954,94853.565,0.010000000009313226,-0.7488511940049195,94853.56132900005,94853.565,0
1768353147.807963,94853.56,0.75013,94853.57,4.55524,0.81121,5.321960000000001,94853.565,0.010000000009313226,-0.7354679553966383,94853.56141390705,94853.565,0
1768353147.906681,94853.56,0.75953,94853.57,4.55533,0.7827500000000001,5.322229999999999,94853.565,0.010000000009313226,-0.743570003505335,94853.56142906868,94853.565,0
1768353148.006607,94853.56,0.75953,94853.57,4.55533,0.76907,5.322229999999999,94853.565,0.010000000009313226,-0.7474857583767012,94853.56142906868,94853.565,0
1768353148.108865,94853.56,0.75941,94853.57,4.20737,0.7823300000000001,5.28398,94853.565,0.010000000009313226,-0.742073847198709,94853.56152897853,94853.565,0
1768353148.206655,94853.56,0.75947,94853.57,4.20737,0.78275,5.2841000000000005,94853.565,0.010000000009313226,-0.7419583474125782,94853.56152908086,94853.565,0
1768353148.30704,94853.56,0.75935,94853.57,4.20555,0.7825099999999999,5.32015,94853.565,0.010000000009313226,-0.743551172767285,94853.56152943663,94853.565,0
1768353148.406627,94853.56,0.75924,94853.57,4.20564,0.82201,5.28243,94853.565,0.010000000009313226,-0.7306845509170375,94853.56152922125,94853.565,0
1768353148.508921,94853.56,0.75924,94853.57,4.20224,0.8071,5.00876,94853.565,0.010000000009313226,-0.7224486146502839,94853.56153026919,94853.565,0
1768353148.607977,94853.56,0.7593,94853.57,4.20233,0.78252,4.62463,94853.565,0.010000000009313226,-0.7105610164319466,94853.56153034385,94853.565,0
1768353148.707973,94853.56,0.7593,94853.57,4.20242,0.7825799999999999,5.00942,94853.565,0.010000000009313226,-0.7297720994475138,94853.5615303161,94853.565,0
